Codigo;Regiao;UF;Data;Semana;Populacao;Casos_Acumulados;Casos_Novos;Obitos_Acumulados;Obitos_Novos
TO20/05/28;Norte;TO;28/05/2020;22;1572866;3277;254;68;3
TO20/05/29;Norte;TO;29/05/2020;22;1572866;3611;334;70;2
TO20/05/30;Norte;TO;30/05/2020;22;1572866;3981;370;71;1
MA20/05/24;Nordeste;MA;24/05/2020;22;7075181;21191;2424;754;32
MA20/05/25;Nordeste;MA;25/05/2020;22;7075181;22786;1595;784;30
MA20/05/26;Nordeste;MA;26/05/2020;22;7075181;24278;1492;817;33
MA20/05/27;Nordeste;MA;27/05/2020;22;7075181;26145;1867;853;36
MA20/05/28;Nordeste;MA;28/05/2020;22;7075181;27979;1834;887;34
MA20/05/29;Nordeste;MA;29/05/2020;22;7075181;30482;2503;911;24
MA20/05/30;Nordeste;MA;30/05/2020;22;7075181;32620;2138;932;21
PI20/05/24;Nordeste;PI;24/05/2020;22;3273227;3390;132;107;8
PI20/05/25;Nordeste;PI;25/05/2020;22;3273227;3550;160;110;3
PI20/05/26;Nordeste;PI;26/05/2020;22;3273227;3720;170;119;9
PI20/05/27;Nordeste;PI;27/05/2020;22;3273227;3966;246;134;15
PI20/05/28;Nordeste;PI;28/05/2020;22;3273227;4243;277;138;4
PI20/05/29;Nordeste;PI;29/05/2020;22;3273227;4503;260;146;8
PI20/05/30;Nordeste;PI;30/05/2020;22;3273227;4745;242;157;11
CE20/05/24;Nordeste;CE;24/05/2020;22;9132078;35595;473;2324;16
CE20/05/25;Nordeste;CE;25/05/2020;22;9132078;36185;590;2493;169
CE20/05/26;Nordeste;CE;26/05/2020;22;9132078;37021;836;2603;110
CE20/05/27;Nordeste;CE;27/05/2020;22;9132078;37275;254;2671;68
CE20/05/28;Nordeste;CE;28/05/2020;22;9132078;37821;546;2733;62
CE20/05/29;Nordeste;CE;29/05/2020;22;9132078;38395;574;2859;126
CE20/05/30;Nordeste;CE;30/05/2020;22;9132078;46506;8111;2956;97
RN20/05/24;Nordeste;RN;24/05/2020;22;3506853;4697;98;200;16
RN20/05/25;Nordeste;RN;25/05/2020;22;3506853;4759;62;209;9
RN20/05/26;Nordeste;RN;26/05/2020;22;3506853;5472;713;220;11
RN20/05/27;Nordeste;RN;27/05/2020;22;3506853;5630;158;242;22
RN20/05/28;Nordeste;RN;28/05/2020;22;3506853;5630;0;254;12
RN20/05/29;Nordeste;RN;29/05/2020;22;3506853;6463;833;268;14
RN20/05/30;Nordeste;RN;30/05/2020;22;3506853;7402;939;305;37
PB20/05/24;Nordeste;PB;24/05/2020;22;4018127;7823;315;272;14
PB20/05/25;Nordeste;PB;25/05/2020;22;4018127;8016;193;279;7
PB20/05/26;Nordeste;PB;26/05/2020;22;4018127;8919;903;286;7
PB20/05/27;Nordeste;PB;27/05/2020;22;4018127;10209;1290;298;12
PB20/05/28;Nordeste;PB;28/05/2020;22;4018127;11132;923;318;20
PB20/05/29;Nordeste;PB;29/05/2020;22;4018127;12011;879;327;9
PB20/05/30;Nordeste;PB;30/05/2020;22;4018127;12862;851;347;20
PE20/05/24;Nordeste;PE;24/05/2020;22;9557071;27759;973;2200;56
PE20/05/25;Nordeste;PE;25/05/2020;22;9557071;28366;607;2248;48
PE20/05/26;Nordeste;PE;26/05/2020;22;9557071;28854;488;2328;80
PE20/05/27;Nordeste;PE;27/05/2020;22;9557071;29919;1065;2468;140
PE20/05/28;Nordeste;PE;28/05/2020;22;9557071;30713;794;2566;98
PE20/05/29;Nordeste;PE;29/05/2020;22;9557071;32255;1542;2669;103
PE20/05/30;Nordeste;PE;30/05/2020;22;9557071;33427;1172;2740;71
AL20/05/24;Nordeste;AL;24/05/2020;22;3337357;6214;584;316;15
AL20/05/25;Nordeste;AL;25/05/2020;22;3337357;6682;468;337;21
AL20/05/26;Nordeste;AL;26/05/2020;22;3337357;7058;376;354;17
AL20/05/27;Nordeste;AL;27/05/2020;22;3337357;7580;522;368;14
AL20/05/28;Nordeste;AL;28/05/2020;22;3337357;8055;475;385;17
AL20/05/29;Nordeste;AL;29/05/2020;22;3337357;8618;563;406;21
AL20/05/30;Nordeste;AL;30/05/2020;22;3337357;9223;605;424;18
SE20/05/24;Nordeste;SE;24/05/2020;22;2298696;5314;183;93;7
SE20/05/25;Nordeste;SE;25/05/2020;22;2298696;5448;134;103;10
SE20/05/26;Nordeste;SE;26/05/2020;22;2298696;5735;287;116;13
SE20/05/27;Nordeste;SE;27/05/2020;22;2298696;5912;177;127;11
SE20/05/28;Nordeste;SE;28/05/2020;22;2298696;6156;244;135;8
SE20/05/29;Nordeste;SE;29/05/2020;22;2298696;6462;306;142;7
SE20/05/30;Nordeste;SE;30/05/2020;22;2298696;6805;343;149;7
BA20/05/24;Nordeste;BA;24/05/2020;22;14873064;13899;899;460;47
BA20/05/25;Nordeste;BA;25/05/2020;22;14873064;14204;305;477;17
BA20/05/26;Nordeste;BA;26/05/2020;22;14873064;14566;362;495;18
BA20/05/27;Nordeste;BA;27/05/2020;22;14873064;15070;504;531;36
BA20/05/28;Nordeste;BA;28/05/2020;22;14873064;15963;893;570;39
BA20/05/29;Nordeste;BA;29/05/2020;22;14873064;16917;954;609;39
BA20/05/30;Nordeste;BA;30/05/2020;22;14873064;17626;709;638;29
MG20/05/24;Sudeste;MG;24/05/2020;22;21168791;6668;330;226;9
MG20/05/25;Sudeste;MG;25/05/2020;22;21168791;6962;294;230;4
MG20/05/26;Sudeste;MG;26/05/2020;22;21168791;7516;554;234;4
MG20/05/27;Sudeste;MG;27/05/2020;22;21168791;8011;495;240;6
MG20/05/28;Sudeste;MG;28/05/2020;22;21168791;8686;675;255;15
MG20/05/29;Sudeste;MG;29/05/2020;22;21168791;9232;546;257;2
MG20/05/30;Sudeste;MG;30/05/2020;22;21168791;9630;398;263;6
ES20/05/24;Sudeste;ES;24/05/2020;22;4018650;10007;89;446;29
ES20/05/25;Sudeste;ES;25/05/2020;22;4018650;10365;358;465;19
ES20/05/26;Sudeste;ES;26/05/2020;22;4018650;10889;524;487;22
ES20/05/27;Sudeste;ES;27/05/2020;22;4018650;11484;595;511;24
ES20/05/28;Sudeste;ES;28/05/2020;22;4018650;12203;719;538;27
ES20/05/29;Sudeste;ES;29/05/2020;22;4018650;12903;700;560;22
ES20/05/30;Sudeste;ES;30/05/2020;22;4018650;13437;534;583;23
RJ20/05/24;Sudeste;RJ;24/05/2020;22;17264943;37912;3379;3993;88
RJ20/05/25;Sudeste;RJ;25/05/2020;22;17264943;39298;1386;4105;112
RJ20/05/26;Sudeste;RJ;26/05/2020;22;17264943;40024;726;4361;256
RJ20/05/27;Sudeste;RJ;27/05/2020;22;17264943;42398;2374;4605;244
RJ20/05/28;Sudeste;RJ;28/05/2020;22;17264943;44886;2488;4856;251
RJ20/05/29;Sudeste;RJ;29/05/2020;22;17264943;47953;3067;5079;223
RJ20/05/30;Sudeste;RJ;30/05/2020;22;17264943;52420;4467;5277;198
SP20/05/24;Sudeste;SP;24/05/2020;22;45919049;82161;1603;6163;118
SP20/05/25;Sudeste;SP;25/05/2020;22;45919049;83625;1464;6220;57
SP20/05/26;Sudeste;SP;26/05/2020;22;45919049;86017;2392;6423;203
SP20/05/27;Sudeste;SP;27/05/2020;22;45919049;89483;3466;6712;289
SP20/05/28;Sudeste;SP;28/05/2020;22;45919049;95865;6382;6980;268
SP20/05/29;Sudeste;SP;29/05/2020;22;45919049;101556;5691;7275;295
SP20/05/30;Sudeste;SP;30/05/2020;22;45919049;107142;5586;7532;257
PR20/05/24;Sul;PR;24/05/2020;22;11433957;3212;113;153;3
PR20/05/25;Sul;PR;25/05/2020;22;11433957;3331;119;156;3
PR20/05/26;Sul;PR;26/05/2020;22;11433957;3512;181;159;3
PR20/05/27;Sul;PR;27/05/2020;22;11433957;3712;200;162;3
PR20/05/28;Sul;PR;28/05/2020;22;11433957;3984;272;169;7
PR20/05/29;Sul;PR;29/05/2020;22;11433957;4236;252;173;4
PR20/05/30;Sul;PR;30/05/2020;22;11433957;4473;237;181;8
SC20/05/24;Sul;SC;24/05/2020;22;7164788;6696;89;105;2
SC20/05/25;Sul;SC;25/05/2020;22;7164788;6875;179;109;4
SC20/05/26;Sul;SC;26/05/2020;22;7164788;7016;141;121;12
SC20/05/27;Sul;SC;27/05/2020;22;7164788;7372;356;126;5
SC20/05/28;Sul;SC;28/05/2020;22;7164788;8000;628;131;5
SC20/05/29;Sul;SC;29/05/2020;22;7164788;8530;530;134;3
SC20/05/30;Sul;SC;30/05/2020;22;7164788;8778;248;136;2
RS20/05/24;Sul;RS;24/05/2020;22;11377239;6470;134;180;4
RS20/05/25;Sul;RS;25/05/2020;22;11377239;6559;89;197;17
RS20/05/26;Sul;RS;26/05/2020;22;11377239;6785;226;203;6
RS20/05/27;Sul;RS;27/05/2020;22;11377239;7048;263;209;6
RS20/05/28;Sul;RS;28/05/2020;22;11377239;8234;1186;213;4
RS20/05/29;Sul;RS;29/05/2020;22;11377239;8234;0;213;0
RS20/05/30;Sul;RS;30/05/2020;22;11377239;9242;1008;218;5
MS20/05/24;Centro_Oeste;MS;24/05/2020;22;2778986;924;66;17;0
MS20/05/25;Centro_Oeste;MS;25/05/2020;22;2778986;1023;99;17;0
MS20/05/26;Centro_Oeste;MS;26/05/2020;22;2778986;1100;77;17;0
MS20/05/27;Centro_Oeste;MS;27/05/2020;22;2778986;1186;86;18;1
MS20/05/28;Centro_Oeste;MS;28/05/2020;22;2778986;1262;76;18;0
MS20/05/29;Centro_Oeste;MS;29/05/2020;22;2778986;1356;94;18;0
MS20/05/30;Centro_Oeste;MS;30/05/2020;22;2778986;1418;62;19;1
MT20/05/24;Centro_Oeste;MT;24/05/2020;22;3484466;1462;110;40;3
MT20/05/25;Centro_Oeste;MT;25/05/2020;22;3484466;1500;38;41;1
MT20/05/26;Centro_Oeste;MT;26/05/2020;22;3484466;1628;128;43;2
MT20/05/27;Centro_Oeste;MT;27/05/2020;22;3484466;1839;211;46;3
MT20/05/28;Centro_Oeste;MT;28/05/2020;22;3484466;1951;112;51;5
MT20/05/29;Centro_Oeste;MT;29/05/2020;22;3484466;2103;152;56;5
MT20/05/30;Centro_Oeste;MT;30/05/2020;22;3484466;2361;258;57;1
GO20/05/24;Centro_Oeste;GO;24/05/2020;22;7018354;2443;66;95;0
GO20/05/25;Centro_Oeste;GO;25/05/2020;22;7018354;2512;69;96;1
GO20/05/26;Centro_Oeste;GO;26/05/2020;22;7018354;2671;159;104;8
GO20/05/27;Centro_Oeste;GO;27/05/2020;22;7018354;2843;172;108;4
GO20/05/28;Centro_Oeste;GO;28/05/2020;22;7018354;3090;247;115;7
GO20/05/29;Centro_Oeste;GO;29/05/2020;22;7018354;3319;229;119;4
GO20/05/30;Centro_Oeste;GO;30/05/2020;22;7018354;3585;266;122;3
DF20/05/24;Centro_Oeste;DF;24/05/2020;22;3015268;6638;387;104;9
DF20/05/25;Centro_Oeste;DF;25/05/2020;22;3015268;6930;292;114;10
DF20/05/26;Centro_Oeste;DF;26/05/2020;22;3015268;7210;280;124;10
DF20/05/27;Centro_Oeste;DF;27/05/2020;22;3015268;7761;551;133;9
DF20/05/28;Centro_Oeste;DF;28/05/2020;22;3015268;8300;539;142;9
DF20/05/29;Centro_Oeste;DF;29/05/2020;22;3015268;8722;422;154;12
DF20/05/30;Centro_Oeste;DF;30/05/2020;22;3015268;9474;752;162;8
RO20/05/31;Norte;RO;31/05/2020;23;1777225;4942;199;156;5
RO20/06/01;Norte;RO;01/06/2020;23;1777225;5172;230;159;3
RO20/06/02;Norte;RO;02/06/2020;23;1777225;5477;305;172;13
RO20/06/03;Norte;RO;03/06/2020;23;1777225;5713;236;180;8
RO20/06/04;Norte;RO;04/06/2020;23;1777225;6459;746;194;14
RO20/06/05;Norte;RO;05/06/2020;23;1777225;6862;403;213;19
RO20/06/06;Norte;RO;06/06/2020;23;1777225;7700;838;228;15
AC20/05/31;Norte;AC;31/05/2020;23;881935;6219;147;148;6
AC20/06/01;Norte;AC;01/06/2020;23;881935;6326;107;161;13
AC20/06/02;Norte;AC;02/06/2020;23;881935;6465;139;165;4
AC20/06/03;Norte;AC;03/06/2020;23;881935;6679;214;171;6
AC20/06/04;Norte;AC;04/06/2020;23;881935;7021;342;181;10
AC20/06/05;Norte;AC;05/06/2020;23;881935;7284;263;190;9
AC20/06/06;Norte;AC;06/06/2020;23;881935;7525;241;201;11
AM20/05/31;Norte;AM;31/05/2020;23;4144597;41378;818;2052;5
AM20/06/01;Norte;AM;01/06/2020;23;4144597;41774;396;2071;19
AM20/06/02;Norte;AM;02/06/2020;23;4144597;43195;1421;2102;31
AM20/06/03;Norte;AM;03/06/2020;23;4144597;44347;1152;2138;36
AM20/06/04;Norte;AM;04/06/2020;23;4144597;46473;2126;2183;45
AM20/06/05;Norte;AM;05/06/2020;23;4144597;47666;1193;2199;16
AM20/06/06;Norte;AM;06/06/2020;23;4144597;48785;1119;2232;33
RR20/05/31;Norte;RR;31/05/2020;23;605761;3474;175;116;6
RR20/06/01;Norte;RR;01/06/2020;23;605761;3692;218;116;0
RR20/06/02;Norte;RR;02/06/2020;23;605761;3850;158;120;4
RR20/06/03;Norte;RR;03/06/2020;23;605761;4143;293;124;4
RR20/06/04;Norte;RR;04/06/2020;23;605761;4483;340;127;3
RR20/06/05;Norte;RR;05/06/2020;23;605761;4831;348;139;12
RR20/06/06;Norte;RR;06/06/2020;23;605761;5238;407;139;0
PA20/05/31;Norte;PA;31/05/2020;23;8602865;37961;665;2923;23
PA20/06/01;Norte;PA;01/06/2020;23;8602865;38046;85;2925;2
PA20/06/02;Norte;PA;02/06/2020;23;8602865;41207;3161;3040;115
PA20/06/03;Norte;PA;03/06/2020;23;8602865;44774;3567;3193;153
PA20/06/04;Norte;PA;04/06/2020;23;8602865;48049;3275;3416;223
PA20/06/05;Norte;PA;05/06/2020;23;8602865;50960;2911;3538;122
PA20/06/06;Norte;PA;06/06/2020;23;8602865;53176;2216;3612;74
AP20/05/31;Norte;AP;31/05/2020;23;845731;9602;289;222;7
AP20/06/01;Norte;AP;01/06/2020;23;845731;9890;288;228;6
AP20/06/02;Norte;AP;02/06/2020;23;845731;10511;621;237;9
AP20/06/03;Norte;AP;03/06/2020;23;845731;11107;596;247;10
AP20/06/04;Norte;AP;04/06/2020;23;845731;11551;444;254;7
AP20/06/05;Norte;AP;05/06/2020;23;845731;12327;776;260;6
AP20/06/06;Norte;AP;06/06/2020;23;845731;12773;446;269;9
TO20/05/31;Norte;TO;31/05/2020;23;1572866;4176;195;73;2
TO20/06/01;Norte;TO;01/06/2020;23;1572866;4345;169;76;3
TO20/06/02;Norte;TO;02/06/2020;23;1572866;4483;138;79;3
TO20/06/03;Norte;TO;03/06/2020;23;1572866;4698;215;82;3
TO20/06/04;Norte;TO;04/06/2020;23;1572866;4881;183;87;5
TO20/06/05;Norte;TO;05/06/2020;23;1572866;5182;301;89;2
TO20/06/06;Norte;TO;06/06/2020;23;1572866;5505;323;96;7
MA20/05/31;Nordeste;MA;31/05/2020;23;7075181;34639;2019;955;23
MA20/06/01;Nordeste;MA;01/06/2020;23;7075181;35297;658;976;21
MA20/06/02;Nordeste;MA;02/06/2020;23;7075181;36625;1328;997;21
MA20/06/03;Nordeste;MA;03/06/2020;23;7075181;38174;1549;1028;31
MA20/06/04;Nordeste;MA;04/06/2020;23;7075181;40629;2455;1062;34
MA20/06/05;Nordeste;MA;05/06/2020;23;7075181;43313;2684;1095;33
MA20/06/06;Nordeste;MA;06/06/2020;23;7075181;45470;2157;1132;37
PI20/05/31;Nordeste;PI;31/05/2020;23;3273227;4931;186;161;4
PI20/06/01;Nordeste;PI;01/06/2020;23;3273227;5119;188;168;7
PI20/06/02;Nordeste;PI;02/06/2020;23;3273227;5506;387;180;12
PI20/06/03;Nordeste;PI;03/06/2020;23;3273227;5828;322;192;12
PI20/06/04;Nordeste;PI;04/06/2020;23;3273227;6064;236;202;10
PI20/06/05;Nordeste;PI;05/06/2020;23;3273227;6717;653;217;15
PI20/06/06;Nordeste;PI;06/06/2020;23;3273227;7105;388;224;7
CE20/05/31;Nordeste;CE;31/05/2020;23;9132078;48489;1983;3010;54
CE20/06/01;Nordeste;CE;01/06/2020;23;9132078;50504;2015;3188;178
CE20/06/02;Nordeste;CE;02/06/2020;23;9132078;53073;2569;3421;233
CE20/06/03;Nordeste;CE;03/06/2020;23;9132078;56056;2983;3605;184
CE20/06/04;Nordeste;CE;04/06/2020;23;9132078;59795;3739;3813;208
CE20/06/05;Nordeste;CE;05/06/2020;23;9132078;61595;1800;3890;77
CE20/06/06;Nordeste;CE;06/06/2020;23;9132078;63575;1980;3965;75
RN20/05/31;Nordeste;RN;31/05/2020;23;3506853;7402;0;305;0
RN20/06/01;Nordeste;RN;01/06/2020;23;3506853;7964;562;323;18
RN20/06/02;Nordeste;RN;02/06/2020;23;3506853;8233;269;341;18
RN20/06/03;Nordeste;RN;03/06/2020;23;3506853;9149;916;367;26
RN20/06/04;Nordeste;RN;04/06/2020;23;3506853;9282;133;378;11
RN20/06/05;Nordeste;RN;05/06/2020;23;3506853;9440;158;387;9
RN20/06/06;Nordeste;RN;06/06/2020;23;3506853;9449;9;410;23
PB20/05/31;Nordeste;PB;31/05/2020;23;4018127;13162;300;360;13
PB20/06/01;Nordeste;PB;01/06/2020;23;4018127;13695;533;370;10
PB20/06/02;Nordeste;PB;02/06/2020;23;4018127;14859;1164;379;9
PB20/06/03;Nordeste;PB;03/06/2020;23;4018127;16018;1159;414;35
PB20/06/04;Nordeste;PB;04/06/2020;23;4018127;17579;1561;438;24
PB20/06/05;Nordeste;PB;05/06/2020;23;4018127;18579;1000;451;13
PB20/06/06;Nordeste;PB;06/06/2020;23;4018127;19787;1208;467;16
PE20/05/31;Nordeste;PE;31/05/2020;23;9557071;34450;1023;2807;67
PE20/06/01;Nordeste;PE;01/06/2020;23;9557071;34900;450;2875;68
PE20/06/02;Nordeste;PE;02/06/2020;23;9557071;35508;608;2933;58
PE20/06/03;Nordeste;PE;03/06/2020;23;9557071;36463;955;3012;79
PE20/06/04;Nordeste;PE;04/06/2020;23;9557071;37507;1044;3134;122
PE20/06/05;Nordeste;PE;05/06/2020;23;9557071;38511;1004;3205;71
PE20/06/06;Nordeste;PE;06/06/2020;23;9557071;39361;850;3270;65
AL20/05/31;Nordeste;AL;31/05/2020;23;3337357;10288;1065;443;19
AL20/06/01;Nordeste;AL;01/06/2020;23;3337357;10837;549;461;18
AL20/06/02;Nordeste;AL;02/06/2020;23;3337357;11559;722;482;21
AL20/06/03;Nordeste;AL;03/06/2020;23;3337357;12407;848;506;24
AL20/06/04;Nordeste;AL;04/06/2020;23;3337357;13097;690;531;25
AL20/06/05;Nordeste;AL;05/06/2020;23;3337357;13937;840;557;26
AL20/06/06;Nordeste;AL;06/06/2020;23;3337357;14818;881;582;25
SE20/05/31;Nordeste;SE;31/05/2020;23;2298696;6999;194;158;9
SE20/06/01;Nordeste;SE;01/06/2020;23;2298696;7233;234;166;8
SE20/06/02;Nordeste;SE;02/06/2020;23;2298696;7555;322;172;6
SE20/06/03;Nordeste;SE;03/06/2020;23;2298696;7989;434;180;8
SE20/06/04;Nordeste;SE;04/06/2020;23;2298696;8200;211;186;6
SE20/06/05;Nordeste;SE;05/06/2020;23;2298696;8577;377;198;12
SE20/06/06;Nordeste;SE;06/06/2020;23;2298696;8972;395;208;10
BA20/05/31;Nordeste;BA;31/05/2020;23;14873064;18392;766;667;29
BA20/06/01;Nordeste;BA;01/06/2020;23;14873064;18898;506;701;34
BA20/06/02;Nordeste;BA;02/06/2020;23;14873064;21430;2532;736;35
BA20/06/03;Nordeste;BA;03/06/2020;23;14873064;22451;1021;762;26
BA20/06/04;Nordeste;BA;04/06/2020;23;14873064;23463;1012;790;28
BA20/06/05;Nordeste;BA;05/06/2020;23;14873064;26419;2956;819;29
BA20/06/06;Nordeste;BA;06/06/2020;23;14873064;27396;977;846;27
MG20/05/31;Sudeste;MG;31/05/2020;23;21168791;10464;834;271;8
MG20/06/01;Sudeste;MG;01/06/2020;23;21168791;10670;206;278;7
MG20/06/02;Sudeste;MG;02/06/2020;23;21168791;10939;269;289;11
MG20/06/03;Sudeste;MG;03/06/2020;23;21168791;12010;1071;306;17
MG20/06/04;Sudeste;MG;04/06/2020;23;21168791;13034;1024;323;17
MG20/06/05;Sudeste;MG;05/06/2020;23;21168791;13995;961;344;21
MG20/06/06;Sudeste;MG;06/06/2020;23;21168791;14939;944;368;24
ES20/05/31;Sudeste;ES;31/05/2020;23;4018650;13690;253;604;21
ES20/06/01;Sudeste;ES;01/06/2020;23;4018650;14069;379;614;10
ES20/06/02;Sudeste;ES;02/06/2020;23;4018650;15151;1082;664;50
ES20/06/03;Sudeste;ES;03/06/2020;23;4018650;16121;970;698;34
ES20/06/04;Sudeste;ES;04/06/2020;23;4018650;16894;773;737;39
ES20/06/05;Sudeste;ES;05/06/2020;23;4018650;18109;1215;780;43
ES20/06/06;Sudeste;ES;06/06/2020;23;4018650;18950;841;806;26
RJ20/05/31;Sudeste;RJ;31/05/2020;23;17264943;53388;968;5344;67
RJ20/06/01;Sudeste;RJ;01/06/2020;23;17264943;54530;1142;5462;118
RJ20/06/02;Sudeste;RJ;02/06/2020;23;17264943;56732;2202;5686;224
RJ20/06/03;Sudeste;RJ;03/06/2020;23;17264943;59240;2508;6010;324
RJ20/06/04;Sudeste;RJ;04/06/2020;23;17264943;60932;1692;6327;317
RJ20/06/05;Sudeste;RJ;05/06/2020;23;17264943;63066;2134;6473;146
RJ20/06/06;Sudeste;RJ;06/06/2020;23;17264943;64533;1467;6639;166
SP20/05/31;Sudeste;SP;31/05/2020;23;45919049;109698;2556;7615;83
SP20/06/01;Sudeste;SP;01/06/2020;23;45919049;111296;1598;7667;52
SP20/06/02;Sudeste;SP;02/06/2020;23;45919049;118295;6999;7994;327
SP20/06/03;Sudeste;SP;03/06/2020;23;45919049;123483;5188;8276;282
SP20/06/04;Sudeste;SP;04/06/2020;23;45919049;129200;5717;8560;284
SP20/06/05;Sudeste;SP;05/06/2020;23;45919049;134565;5365;8842;282
SP20/06/06;Sudeste;SP;06/06/2020;23;45919049;140549;5984;9058;216
PR20/05/31;Sul;PR;31/05/2020;23;11433957;4687;214;182;1
PR20/06/01;Sul;PR;01/06/2020;23;11433957;4835;148;190;8
PR20/06/02;Sul;PR;02/06/2020;23;11433957;5163;328;199;9
PR20/06/03;Sul;PR;03/06/2020;23;11433957;5494;331;205;6
PR20/06/04;Sul;PR;04/06/2020;23;11433957;5820;326;215;10
PR20/06/05;Sul;PR;05/06/2020;23;11433957;6348;528;227;12
PR20/06/06;Sul;PR;06/06/2020;23;11433957;6605;257;232;5
SC20/05/31;Sul;SC;31/05/2020;23;7164788;9037;259;143;7
SC20/06/01;Sul;SC;01/06/2020;23;7164788;9498;461;146;3
SC20/06/02;Sul;SC;02/06/2020;23;7164788;9660;162;148;2
SC20/06/03;Sul;SC;03/06/2020;23;7164788;10034;374;152;4
SC20/06/04;Sul;SC;04/06/2020;23;7164788;10532;498;156;4
SC20/06/05;Sul;SC;05/06/2020;23;7164788;10846;314;159;3
SC20/06/06;Sul;SC;06/06/2020;23;7164788;11285;439;166;7
RS20/05/31;Sul;RS;31/05/2020;23;11377239;9332;90;224;6
RS20/06/01;Sul;RS;01/06/2020;23;11377239;9332;0;232;8
RS20/06/02;Sul;RS;02/06/2020;23;11377239;9919;587;245;13
RS20/06/03;Sul;RS;03/06/2020;23;11377239;10398;479;258;13
RS20/06/04;Sul;RS;04/06/2020;23;11377239;11010;612;265;7
RS20/06/05;Sul;RS;05/06/2020;23;11377239;11583;573;276;11
RS20/06/06;Sul;RS;06/06/2020;23;11377239;12037;454;283;7
MS20/05/31;Centro_Oeste;MS;31/05/2020;23;2778986;1489;71;20;1
MS20/06/01;Centro_Oeste;MS;01/06/2020;23;2778986;1568;79;20;0
MS20/06/02;Centro_Oeste;MS;02/06/2020;23;2778986;1646;78;20;0
MS20/06/03;Centro_Oeste;MS;03/06/2020;23;2778986;1802;156;20;0
MS20/06/04;Centro_Oeste;MS;04/06/2020;23;2778986;1925;123;20;0
MS20/06/05;Centro_Oeste;MS;05/06/2020;23;2778986;1997;72;21;1
MS20/06/06;Centro_Oeste;MS;06/06/2020;23;2778986;2132;135;21;0
MT20/05/31;Centro_Oeste;MT;31/05/2020;23;3484466;2429;68;61;4
MT20/06/01;Centro_Oeste;MT;01/06/2020;23;3484466;2541;112;66;5
MT20/06/02;Centro_Oeste;MT;02/06/2020;23;3484466;2709;168;70;4
MT20/06/03;Centro_Oeste;MT;03/06/2020;23;3484466;2848;139;76;6
MT20/06/04;Centro_Oeste;MT;04/06/2020;23;3484466;3194;346;82;6
MT20/06/05;Centro_Oeste;MT;05/06/2020;23;3484466;3481;287;88;6
MT20/06/06;Centro_Oeste;MT;06/06/2020;23;3484466;3662;181;96;8
GO20/05/31;Centro_Oeste;GO;31/05/2020;23;7018354;3702;117;124;2
GO20/06/01;Centro_Oeste;GO;01/06/2020;23;7018354;3906;204;127;3
GO20/06/02;Centro_Oeste;GO;02/06/2020;23;7018354;4377;471;151;24
GO20/06/03;Centro_Oeste;GO;03/06/2020;23;7018354;4570;193;155;4
GO20/06/04;Centro_Oeste;GO;04/06/2020;23;7018354;4944;374;164;9
GO20/06/05;Centro_Oeste;GO;05/06/2020;23;7018354;5373;429;167;3
GO20/06/06;Centro_Oeste;GO;06/06/2020;23;7018354;5669;296;172;5
DF20/05/31;Centro_Oeste;DF;31/05/2020;23;3015268;9780;306;170;8
DF20/06/01;Centro_Oeste;DF;01/06/2020;23;3015268;10510;730;171;1
DF20/06/02;Centro_Oeste;DF;02/06/2020;23;3015268;11256;746;177;6
DF20/06/03;Centro_Oeste;DF;03/06/2020;23;3015268;12020;764;191;14
DF20/06/04;Centro_Oeste;DF;04/06/2020;23;3015268;12923;903;196;5
DF20/06/05;Centro_Oeste;DF;05/06/2020;23;3015268;14208;1285;202;6
DF20/06/06;Centro_Oeste;DF;06/06/2020;23;3015268;15850;1642;208;6
RO20/06/07;Norte;RO;07/06/2020;24;1777225;8110;410;235;7
RO20/06/08;Norte;RO;08/06/2020;24;1777225;8626;516;245;10
RO20/06/09;Norte;RO;09/06/2020;24;1777225;9220;594;255;10
RO20/06/10;Norte;RO;10/06/2020;24;1777225;9850;630;267;12
RO20/06/11;Norte;RO;11/06/2020;24;1777225;10547;697;293;26
RO20/06/12;Norte;RO;12/06/2020;24;1777225;11224;677;296;3
RO20/06/13;Norte;RO;13/06/2020;24;1777225;11710;486;309;13
AC20/06/07;Norte;AC;07/06/2020;24;881935;7983;458;207;6
AC20/06/08;Norte;AC;08/06/2020;24;881935;8128;145;211;4
AC20/06/09;Norte;AC;09/06/2020;24;881935;8457;329;223;12
AC20/06/10;Norte;AC;10/06/2020;24;881935;8746;289;237;14
AC20/06/11;Norte;AC;11/06/2020;24;881935;9091;345;245;8
AC20/06/12;Norte;AC;12/06/2020;24;881935;9295;204;254;9
AC20/06/13;Norte;AC;13/06/2020;24;881935;9534;239;256;2
AM20/06/07;Norte;AM;07/06/2020;24;4144597;49269;484;2250;18
AM20/06/08;Norte;AM;08/06/2020;24;4144597;49811;542;2271;21
AM20/06/09;Norte;AM;09/06/2020;24;4144597;51234;1423;2315;44
AM20/06/10;Norte;AM;10/06/2020;24;4144597;52849;1615;2363;48
AM20/06/11;Norte;AM;11/06/2020;24;4144597;53989;1140;2400;37
AM20/06/12;Norte;AM;12/06/2020;24;4144597;55111;1122;2429;29
AM20/06/13;Norte;AM;13/06/2020;24;4144597;56026;915;2465;36
RR20/06/07;Norte;RR;07/06/2020;24;605761;5529;291;142;3
